,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1,0.0,0.0,0.000244140625,0.00042724609375,0.001399993896484375,0.00225830078125,0.003162384033203125,0.004329681396484375,0.00518798828125,0.006458282470703125,0.007874488830566406,0.01068115234375,0.01215815544128418,0.0159454345703125,0.016385316848754883,0.01763629913330078,0.0195159912109375,0.021704673767089844,0.023876190185546875,0.02813124656677246,0.030261993408203125,0.03249412775039673,0.03822372853755951,0.04449647665023804,0.04899735748767853,0.06268310546875,0.06300067901611328,0.0639190673828125,0.06528377532958984,0.0671699047088623,0.06928187608718872,0.07216095924377441,0.07550996541976929,0.07824420928955078,0.08187484741210938,0.08676468208432198,0.09454345703125,0.09962352737784386,0.1103363037109375,0.11270402371883392,0.11540889739990234,0.12106366455554962,0.12761402130126953,0.13412857055664062,0.14689373970031738,0.15328598022460938,0.15998238325119019,0.17717118561267853,0.1959894299507141,0.20949207246303558,0.25018310546875,0.2505006790161133,0.2514190673828125,0.25278377532958984,0.2546699047088623,0.2567818760871887,0.2596609592437744,0.2630099654197693,0.2657442092895508,0.2693748474121094,0.274264682084322,0.28204345703125,0.28712352737784386,0.2978363037109375,0.3002040237188339,0.30290889739990234,0.3085636645555496,0.31511402130126953,0.3216285705566406,0.3343937397003174,0.3407859802246094,0.3474823832511902,0.36467118561267853,0.3834894299507141,0.3971294015645981,0.4381523132324219,0.4394574761390686,0.4420661926269531,0.4461168646812439,0.4515850758180022,0.4585118889808655,0.46671288553625345,0.47731202840805054,0.4847443960607052,0.4956245422363281,0.5102940462529659,0.5337333679199219,0.5489031709730625,0.5814192891120911,0.5884053707122803,0.5965308547019958,0.6137775927782059,0.6329193115234375,0.6524617522954941,0.6909129619598389,0.7101439982652664,0.7299471497535706,0.7816873639822006,0.8379682898521423
2,,0.000244140625,0.00042724609375,0.000667572021484375,0.0009765625,0.00189208984375,0.002681732177734375,0.003711700439453125,0.00518798828125,0.006226539611816406,0.008106231689453125,0.009042501449584961,0.0110015869140625,0.012881278991699219,0.01667499542236328,0.017346620559692383,0.0195159912109375,0.020992279052734375,0.022492170333862305,0.0258331298828125,0.030131638050079346,0.032352909445762634,0.03849530220031738,0.042724609375,0.04467958211898804,0.04949803650379181,0.0633697509765625,0.06378173828125,0.0651099681854248,0.06693869829177856,0.0685882568359375,0.07054519653320312,0.0739891529083252,0.07808488607406616,0.08128010109066963,0.08681869506835938,0.0905158519744873,0.0955047607421875,0.10145051404833794,0.11252498626708984,0.11558270454406738,0.1210479736328125,0.12549252808094025,0.12997651100158691,0.1399993896484375,0.15289491415023804,0.1595587283372879,0.17798590660095215,0.190673828125,0.1961725354194641,0.20999275147914886,0.2508697509765625,0.25128173828125,0.2526099681854248,0.25443869829177856,0.2560882568359375,0.2580451965332031,0.2614891529083252,0.26558488607406616,0.26878010109066963,0.2743186950683594,0.2780158519744873,0.2830047607421875,0.28895051404833794,0.30002498626708984,0.3030827045440674,0.3085479736328125,0.31299252808094025,0.3174765110015869,0.3274993896484375,0.34039491415023804,0.3470587283372879,0.36548590660095215,0.3783111572265625,0.384141743183136,0.3985375612974167,0.4401092529296875,0.4418923854827881,0.44571425672620535,0.45120716094970703,0.4557686932384968,0.46204113960266113,0.4721935437992215,0.48503679037094116,0.49385207146406174,0.51055908203125,0.5215801447629929,0.5366156697273254,0.5545470751821995,0.5878839492797852,0.596845880150795,0.6135253310203552,0.62714022397995,0.6399295330047607,0.6700561046600342,0.7089164853096008,0.7289043068885803,0.7839577198028564,
3,,,0.000667572021484375,0.0009765625,0.00115966796875,0.001399993896484375,0.00244140625,0.0035400390625,0.004750251770019531,0.0068359375,0.007394552230834961,0.008426666259765625,0.009765625,0.011731147766113281,0.013842582702636719,0.0185546875,0.018822908401489258,0.02030348777770996,0.02294921875,0.02449256181716919,0.02792404592037201,0.0361328125,0.036853790283203125,0.03867840766906738,0.04322528839111328,0.04536622762680054,0.05027909576892853,0.0645606517791748,0.06543666124343872,0.0665283203125,0.06820201873779297,0.07041645050048828,0.0731201171875,0.07702504470944405,0.08302873373031616,0.08503127098083496,0.08777999877929688,0.09234283864498138,0.09769344329833984,0.1043291948735714,0.1181640625,0.12001156806945801,0.12341046333312988,0.13136334717273712,0.13597768545150757,0.14627213776111603,0.1708984375,0.17306137084960938,0.17816901206970215,0.19117450714111328,0.1968591809272766,0.21077381074428558,0.2520606517791748,0.2529366612434387,0.2540283203125,0.25570201873779297,0.2579164505004883,0.2606201171875,0.26452504470944405,0.27052873373031616,0.27253127098083496,0.2752799987792969,0.2798428386449814,0.28519344329833984,0.2918291948735714,0.3056640625,0.307511568069458,0.3109104633331299,0.3188633471727371,0.32347768545150757,0.33377213776111603,0.3583984375,0.3606986999511719,0.366138219833374,0.3797193169593811,0.3860986828804016,0.40097247064113617,0.4437573170289397,0.4469826817512512,0.4498978741466999,0.4547364115715027,0.46124935150146484,0.46976590156555176,0.48130121920257807,0.49997133016586304,0.5051381699740887,0.5134413838386536,0.5272240489721298,0.5430803298950195,0.5629875846207142,0.6048784255981445,0.6102085113525391,0.6205355525016785,0.64473457634449,0.6579330563545227,0.6888164132833481,0.7629270553588867,,
4,,,,0.00115966796875,0.001399993896484375,0.001708984375,0.00225830078125,0.0034799575805664062,0.00518798828125,0.005918264389038086,0.0071563720703125,0.00811767578125,0.009156227111816406,0.0107269287109375,0.01361083984375,0.015318870544433594,0.01934218406677246,0.020779848098754883,0.022303879261016846,0.02504013478755951,0.030493736267089844,0.0324249267578125,0.03631591796875,0.037354469299316406,0.03936505317687988,0.04400634765625,0.04655712842941284,0.05193401873111725,0.06597900390625,0.06669998168945312,0.06835651397705078,0.07077693939208984,0.07345234230160713,0.07806396484375,0.08077621459960938,0.08399003744125366,0.08685825765132904,0.08996868133544922,0.09522151947021484,0.10333251953125,0.10875805839896202,0.12052655220031738,0.12588238716125488,0.12941163778305054,0.13763609528541565,0.15398120880126953,0.1597747802734375,0.17108154296875,0.17356204986572266,0.17885565757751465,0.19195556640625,0.19805008172988892,0.2124287337064743,0.25347900390625,0.2541999816894531,0.2558565139770508,0.25827693939208984,0.26095234230160713,0.26556396484375,0.2682762145996094,0.27149003744125366,0.27435825765132904,0.2774686813354492,0.28272151947021484,0.29083251953125,0.296258058398962,0.3080265522003174,0.3133823871612549,0.31691163778305054,0.32513609528541565,0.34148120880126953,0.347412109375,0.3590507507324219,0.3621068596839905,0.36809515953063965,0.3821542263031006,0.38974674697965384,0.4060627669095993,0.4479409344494343,0.4505119323730469,0.45537853240966797,0.4624611735343933,0.4703570269048214,0.48470044136047363,0.492587317712605,0.5028536319732666,0.5107820741832256,0.5199060440063477,0.5356645584106445,0.5600748062133789,0.5763502158224583,0.6118886470794678,0.6278028637170792,0.6385390758514404,0.663494884967804,0.7119436264038086,,,
5,,,,,0.001708984375,0.00225830078125,0.0027475357055664062,0.00390625,0.004647970199584961,0.0055084228515625,0.006641387939453125,0.007885932922363281,0.0090789794921875,0.011035919189453125,0.012203216552734375,0.014398336410522461,0.01727581024169922,0.021342575550079346,0.022870764136314392,0.0283050537109375,0.029541015625,0.030676841735839844,0.03292560577392578,0.0370025634765625,0.038135528564453125,0.04055595397949219,0.04566127061843872,0.04797548055648804,0.05319733917713165,0.06780719757080078,0.06927490234375,0.07139240577816963,0.07572078704833984,0.07720351219177246,0.0790252685546875,0.08260320127010345,0.086178719997406,0.0897369384765625,0.09560775756835938,0.09965038299560547,0.10569500923156738,0.1146288774907589,0.12652772665023804,0.1321551352739334,0.1474151611328125,0.15113873779773712,0.15416431427001953,0.16027545928955078,0.1717681884765625,0.17434310913085938,0.18004655838012695,0.19361048936843872,0.1994684338569641,0.2136920541524887,0.2553071975708008,0.25677490234375,0.25889240577816963,0.26322078704833984,0.26470351219177246,0.2665252685546875,0.27010320127010345,0.273678719997406,0.2772369384765625,0.2831077575683594,0.28715038299560547,0.2931950092315674,0.3021288774907589,0.31402772665023804,0.3196551352739334,0.3349151611328125,0.3387760668992996,0.3421335220336914,0.3488202691078186,0.3610076904296875,0.36454176902770996,0.3717432236298919,0.3872445225715637,0.3939303644001484,0.40959201753139496,0.45342159271240234,0.4582366943359375,0.4644862078130245,0.4773957133293152,0.4816431254148483,0.4875827431678772,0.49823122192174196,0.5093182921409607,0.5192225836217403,0.536900520324707,0.5490271896123886,0.5670850276947021,0.5939445681869984,0.6298921704292297,0.6465631723403931,0.6925496459007263,,,,
6,,,,,,0.0027475357055664062,0.00390625,0.003915548324584961,0.0042266845703125,0.00537109375,0.006237983703613281,0.007602691650390625,0.009765625,0.010555267333984375,0.011823415756225586,0.01416015625,0.016398727893829346,0.019366726279258728,0.02734375,0.027371644973754883,0.0284881591796875,0.03004169464111328,0.031363487243652344,0.0337066650390625,0.038193464279174805,0.039790451526641846,0.04197430610656738,0.046924591064453125,0.04980367422103882,0.05577225983142853,0.07084308937191963,0.07421875,0.07514357566833496,0.07668209075927734,0.07903049886226654,0.08121395111083984,0.08548188209533691,0.09181779623031616,0.09416580200195312,0.09797024726867676,0.10552120208740234,0.11169618368148804,0.12090162560343742,0.14453125,0.14565777778625488,0.1475982666015625,0.1516394168138504,0.15485095977783203,0.1610565185546875,0.1729590892791748,0.1759980320930481,0.18146491050720215,0.19487380981445312,0.2012966275215149,0.21626697480678558,0.25834308937191963,0.26171875,0.26264357566833496,0.26418209075927734,0.26653049886226654,0.26871395111083984,0.2729818820953369,0.27931779623031616,0.2816658020019531,0.28547024726867676,0.29302120208740234,0.29919618368148804,0.3084016256034374,0.33203125,0.3332951068878174,0.3355674743652344,0.3401842266321182,0.34409046173095703,0.3512551784515381,0.3646557545289397,0.3696320652961731,0.37592684105038643,0.3907737731933594,0.39941102266311646,0.4173167794942856,0.4625292681157589,0.4731712341308594,0.47577230632305145,0.48027801513671875,0.4872870296239853,0.4940474033355713,0.5066717313602567,0.5263127684593201,0.5325852148234844,0.5439107418060303,0.5666215419769287,0.5850885510444641,0.6127048768103123,0.6839027404785156,,,,,
7,,,,,,,0.003915548324584961,0.0042266845703125,0.004638671875,0.004956245422363281,0.0063323974609375,0.00811767578125,0.0090789794921875,0.010553121566772461,0.01251220703125,0.01382380723953247,0.01625107228755951,0.02239990234375,0.02386760711669922,0.02752685546875,0.027872323989868164,0.0291748046875,0.03082275390625,0.03255438804626465,0.03536158800125122,0.03961181640625,0.04105377197265625,0.043802499771118164,0.04949951171875,0.05283956602215767,0.06071610748767853,0.07459425926208496,0.0751800537109375,0.07697056233882904,0.07887077331542969,0.0819091796875,0.08685302734375,0.08991074562072754,0.09418028593063354,0.10003662109375,0.10397142171859741,0.11179395020008087,0.12969970703125,0.1344042681157589,0.14471435546875,0.14615845680236816,0.148284912109375,0.15242047607898712,0.15604186058044434,0.16271144151687622,0.17437744140625,0.1772613525390625,0.18329310417175293,0.19744873046875,0.20433251932263374,0.22121082246303558,0.26209425926208496,0.2626800537109375,0.26447056233882904,0.2663707733154297,0.2694091796875,0.27435302734375,0.27741074562072754,0.28168028593063354,0.28753662109375,0.2914714217185974,0.29929395020008087,0.31719970703125,0.3220415972173214,0.3326835632324219,0.334703266620636,0.3375244140625,0.3426191359758377,0.34773852583020926,0.3563454747200012,0.3688393719494343,0.37316131591796875,0.3814074993133545,0.39849853515625,0.408518698066473,0.43225131928920746,0.4738153666257858,0.47605353593826294,0.4814162105321884,0.48674267530441284,0.4957275390625,0.5110418796539307,0.5200343625620008,0.5333229899406433,0.5501795671880245,0.5619142651557922,0.5853818506002426,0.63909912109375,,,,,,
8,,,,,,,,0.004638671875,0.004956245422363281,0.0055999755859375,0.0068359375,0.007808685302734375,0.008905172348022461,0.011035919189453125,0.012553513050079346,0.01460312306880951,0.019824981689453125,0.020751953125,0.0225830078125,0.0243682861328125,0.0282135009765625,0.028653383255004883,0.030365705490112305,0.03247767686843872,0.033972740173339844,0.036624908447265625,0.04144001007080078,0.043628692626953125,0.046838391572237015,0.054443359375,0.056590735912323,0.06167741119861603,0.07642124593257904,0.07736873626708984,0.0798492431640625,0.08450984954833984,0.08633804321289062,0.08921551704406738,0.09578156471252441,0.1001814603805542,0.10630936920642853,0.12197494506835938,0.12529659271240234,0.1298828125,0.13490494713187218,0.1454010009765625,0.14693951606750488,0.1494758129119873,0.15407539904117584,0.15746021270751953,0.16397476196289062,0.17620563507080078,0.17983627319335938,0.18632899597287178,0.202392578125,0.20808368921279907,0.22217212617397308,0.26392124593257904,0.26486873626708984,0.2673492431640625,0.27200984954833984,0.2738380432128906,0.2767155170440674,0.2832815647125244,0.2876814603805542,0.29380936920642853,0.3094749450683594,0.31293392181396484,0.3178520202636719,0.32344975695014,0.3346405029296875,0.33713817596435547,0.3411724781617522,0.34770943224430084,0.3519221432507038,0.3598747253417969,0.37432003021240234,0.3808860778808594,0.39051517471671104,0.4134330749511719,0.41980479657649994,0.435133621096611,0.4794592708349228,0.48251819610595703,0.4898567199707031,0.5037371516227722,0.5090901702642441,0.5180521011352539,0.5376287149265409,0.5513265132904053,0.5689398758113384,0.6159248352050781,,,,,,,
9,,,,,,,,,0.0055999755859375,0.0068359375,0.007076263427734375,0.007623434066772461,0.009765625,0.010905563831329346,0.013126835227012634,0.0185546875,0.01910400390625,0.020008087158203125,0.02125263214111328,0.0232696533203125,0.02514934539794922,0.029404401779174805,0.030308306217193604,0.0317840576171875,0.033740997314453125,0.035800933837890625,0.0391998291015625,0.04447590187191963,0.048572540283203125,0.050589561462402344,0.0554046630859375,0.05841772258281708,0.06386609375476837,0.0792999267578125,0.0830078125,0.08427810668945312,0.08687233924865723,0.0922088623046875,0.09521669149398804,0.10205431282520294,0.11818498373031616,0.11981201171875,0.12215805053710938,0.12579727172851562,0.1305694580078125,0.1356860063970089,0.1465919017791748,0.1485944390296936,0.1508941650390625,0.15533871948719025,0.1592884063720703,0.1665496826171875,0.17924152687191963,0.18478012084960938,0.1900801658630371,0.2033538818359375,0.20991067588329315,0.22436080873012543,0.2667999267578125,0.2705078125,0.2717781066894531,0.2743723392486572,0.2797088623046875,0.28271669149398804,0.28955431282520294,0.30568498373031616,0.3074493408203125,0.31012725830078125,0.31434208154678345,0.3198089599609375,0.3258846662938595,0.3382885670289397,0.3422284722328186,0.3453560955822468,0.3512386828660965,0.3574028015136719,0.3675994873046875,0.3834277056157589,0.39582061767578125,0.401801273226738,0.41631537675857544,0.4254487007856369,0.4415982812643051,0.4878997802734375,0.4995126724243164,0.5032193511724472,0.5107473731040955,0.5266845226287842,0.5360556244850159,0.5563890235498548,0.6053370833396912,,,,,,,,
10,,,,,,,,,,0.007076263427734375,0.007623434066772461,0.009033203125,0.009623825550079346,0.01185654103755951,0.01690673828125,0.017627716064453125,0.01873779296875,0.01960468292236328,0.020694732666015625,0.02203369140625,0.024460554122924805,0.02680426836013794,0.03082275390625,0.03157162666320801,0.03361225128173828,0.03631591796875,0.038836825639009476,0.0441436767578125,0.04822707176208496,0.049533843994140625,0.05241654813289642,0.057593345642089844,0.06129640340805054,0.06950516998767853,0.08372879028320312,0.08537030220031738,0.09014892578125,0.09287351369857788,0.09848161041736603,0.11322021484375,0.11555695533752441,0.11836808919906616,0.12031269073486328,0.12284469604492188,0.12657833099365234,0.1317603588104248,0.13734092935919762,0.14801025390625,0.149857759475708,0.15272235870361328,0.15791364014148712,0.16232429817318916,0.1714935302734375,0.18299269676208496,0.18574142456054688,0.1919071525335312,0.20554256439208984,0.2127893567085266,0.22999988496303558,0.2712287902832031,0.2728703022003174,0.27764892578125,0.2803735136985779,0.28598161041736603,0.30072021484375,0.3031942844390869,0.30633729696273804,0.3088575005531311,0.3120841979980469,0.31677699089050293,0.3234570240601897,0.3309749625623226,0.3424721844494343,0.34575772285461426,0.35083675384521484,0.3589634448289871,0.3665104769170284,0.3825340270996094,0.3947138041257858,0.3987029194831848,0.40744517743587494,0.42278003692626953,0.4338892102241516,0.4585927575826645,0.5012624114751816,0.5065228939056396,0.5208137035369873,0.5287508964538574,0.5454448312520981,0.5900661945343018,,,,,,,,,
